,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue ID,Venue,Venue Latitude,Venue Longitude,Venue Category
706,"Ryerson, Garden District",43.6571618,-79.37893709999999,5a81ae339deb7d369fa7f146,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
705,"Ryerson, Garden District",43.6571618,-79.37893709999999,4cd2e74d3e0c8cfa87971a12,Oakham Café,43.658077944767534,-79.37831497990125,Café
710,"Ryerson, Garden District",43.6571618,-79.37893709999999,4bc1db6e2a89ef3beec8f288,Ryerson Athletics Centre,43.65843443942876,-79.37929610991361,College Rec Center
704,"Ryerson, Garden District",43.6571618,-79.37893709999999,560b1653498e1a2dfa4af722,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
23,Scarborough Village,43.7447342,-79.23947609999999,5150a8dae4b045dfb6581c85,McCowan Park,43.74508851212816,-79.239335687338,Playground
24,Scarborough Village,43.7447342,-79.23947609999999,50942b90e4b0a70261f30d18,True Discount Convenience Store,43.74385420196717,-79.24464963318577,Convenience Store
750,St. James Town,43.6514939,-79.3754179,5214e7c111d2a83379eae21f,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
749,St. James Town,43.6514939,-79.3754179,50b7c53616485cd9efad60d5,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
748,St. James Town,43.6514939,-79.3754179,4ae5f583f964a52084a321e3,The George Street Diner,43.65280299563487,-79.37156302246598,Diner
747,St. James Town,43.6514939,-79.3754179,5a18b35ef62e09710bdccd8a,The Joint - Hogtown Smoke,43.649149979382656,-79.3746782955818,BBQ Joint
746,St. James Town,43.6514939,-79.3754179,4c251062db519521621d2c3a,La Bettola Di Terroni,43.65199330592565,-79.37805579614488,Italian Restaurant
742,St. James Town,43.6514939,-79.3754179,4adf7d0bf964a520127b21e3,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
744,St. James Town,43.6514939,-79.3754179,4c1417c182a3c9b676b9fcf8,Portico,43.651855687900124,-79.37805540906518,Restaurant
743,St. James Town,43.6514939,-79.3754179,5553954a498e8e11bc49ecf2,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
741,St. James Town,43.6514939,-79.3754179,4cb1169939458cfab0c908a0,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
740,St. James Town,43.6514939,-79.3754179,4ad4c062f964a520b5f720e3,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
751,St. James Town,43.6514939,-79.3754179,571ce2a2498e85418dbb3328,Real Mo-Mo's,43.64917104367335,-79.37492952592592,Restaurant
745,St. James Town,43.6514939,-79.3754179,5807af6d38fa30a2181f644a,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
752,St. James Town,43.6514939,-79.3754179,4b198909f964a52006df23e3,Starbucks,43.650420650855466,-79.37820212176874,Coffee Shop
761,St. James Town,43.6514939,-79.3754179,4bbe53a1848da593e522ea6d,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
754,St. James Town,43.6514939,-79.3754179,587d61b42868046f4347acc5,The Poet Cafe,43.65063683072023,-79.37127573699792,Café
755,St. James Town,43.6514939,-79.3754179,5a1df4408ad62e3314313889,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
756,St. James Town,43.6514939,-79.3754179,4d2c55ea55a8b60c5004efc0,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
757,St. James Town,43.6514939,-79.3754179,4ad4c05df964a5205df620e3,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
758,St. James Town,43.6514939,-79.3754179,5979225fa87921424da2e994,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
759,St. James Town,43.6514939,-79.3754179,4ad4c05df964a52060f620e3,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
760,St. James Town,43.6514939,-79.3754179,4ad4c05cf964a520bbf520e3,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
762,St. James Town,43.6514939,-79.3754179,4bb3b268eb3e9521cd82cb0a,St. James Park,43.6504248002309,-79.3723109702051,Park
763,St. James Town,43.6514939,-79.3754179,4ad4c062f964a520fbf720e3,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
764,St. James Town,43.6514939,-79.3754179,4ad4c05cf964a520e3f520e3,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
765,St. James Town,43.6514939,-79.3754179,57d0a3fb498e0fb29e892eed,Leña,43.65175078455427,-79.37902076748435,Latin American Restaurant
766,St. James Town,43.6514939,-79.3754179,4b8eaea1f964a520b03033e3,Booster Juice,43.65265752,-79.37845927,Smoothie Shop
767,St. James Town,43.6514939,-79.3754179,4ae079a3f964a5207f7f21e3,Downtown Camera,43.652722,-79.376828,Camera Store
753,St. James Town,43.6514939,-79.3754179,4b4e764af964a5209cee26e3,HI-Toronto Hostel,43.650623213878255,-79.37519039641123,Hostel
739,St. James Town,43.6514939,-79.3754179,4b999927f964a5207c8635e3,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
736,St. James Town,43.6514939,-79.3754179,514627d1e4b0dba1b85e9ba8,Dineen Coffee,43.650497,-79.378765,Café
737,St. James Town,43.6514939,-79.3754179,506db1a9e4b0a3f3b31412f0,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
718,St. James Town,43.6514939,-79.3754179,4b49183ff964a520a46526e3,Terroni,43.650927,-79.375602,Italian Restaurant
719,St. James Town,43.6514939,-79.3754179,574ad72238fa943556d93b8e,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
720,St. James Town,43.6514939,-79.3754179,583f54320923922e8141d360,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
721,St. James Town,43.6514939,-79.3754179,4af618daf964a520220122e3,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant
722,St. James Town,43.6514939,-79.3754179,4fff1f96e4b042ae8acddca5,Fahrenheit Coffee,43.65238358726612,-79.37271903848271,Coffee Shop
723,St. James Town,43.6514939,-79.3754179,506880f3e8893b5a347c4043,Triple A Bar (AAA),43.65165840099557,-79.3727201723461,BBQ Joint
724,St. James Town,43.6514939,-79.3754179,4ad8ad9bf964a520a51321e3,Pearl Diver,43.651481290733734,-79.37359954211877,Gastropub
738,St. James Town,43.6514939,-79.3754179,4ee7cf4377c896e803d7e424,Vintage Conservatory,43.6522291429876,-79.37348666333094,Speakeasy
726,St. James Town,43.6514939,-79.3754179,4b72f550f964a5202e922de3,Mystic Muffin,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
727,St. James Town,43.6514939,-79.3754179,4af71c9df964a520fc0522e3,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
728,St. James Town,43.6514939,-79.3754179,4ad4c05ef964a520a9f620e3,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
729,St. James Town,43.6514939,-79.3754179,4b3d49e6f964a520ad9125e3,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
730,St. James Town,43.6514939,-79.3754179,529e7344498e18bff5e60191,The Carbon Bar,43.65336708689279,-79.37496515174824,Restaurant
731,St. James Town,43.6514939,-79.3754179,4b5ca7d8f964a5207c3c29e3,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
725,St. James Town,43.6514939,-79.3754179,4fcb97f7e4b00a0e8520b055,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
733,St. James Town,43.6514939,-79.3754179,50b95da4e4b05175d3328257,Club 120,43.65210022195487,-79.37552157754862,Performing Arts Venue
734,St. James Town,43.6514939,-79.3754179,505c7c30e4b071a17ec2678f,Hawthorne Food and Drink,43.652270129568336,-79.37631758327606,Gastropub
735,St. James Town,43.6514939,-79.3754179,4dc842f2e4cd5bc076711d90,GoodLife Fitness,43.65113563166627,-79.37879687835455,Gym
732,St. James Town,43.6514939,-79.3754179,57963897498e6873394a559d,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
1241,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4adf7d0bf964a520127b21e3,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
1240,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4af2fe17f964a5209de921e3,Winners,43.6477479,-79.3745508,Clothing Store
1239,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,5a18b35ef62e09710bdccd8a,The Joint - Hogtown Smoke,43.649149979382656,-79.3746782955818,BBQ Joint
1238,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,52138db911d22803b334c641,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1237,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,59ab10e242d8c27897e996cb,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
1236,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4bbe53a1848da593e522ea6d,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
1235,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4ad4c062f964a520fbf720e3,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
1234,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4ccad68a19f376b060625eea,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1233,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4baa4b39f964a520ec5b3ae3,Marché Mövenpick,43.64723237089591,-79.37759119081164,Restaurant
1232,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4b0f3cd2f964a520b66023e3,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
1231,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4fcb97f7e4b00a0e8520b055,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
1242,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4b981b46f964a520c22c35e3,Starbucks,43.646957445443654,-79.37826461143065,Coffee Shop
1230,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4ad4c05df964a52060f620e3,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
1229,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4ad4c05df964a5205df620e3,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
1228,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,55314880498eca93a62e17ec,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
1227,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4ad4c05cf964a520e3f520e3,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
1226,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,53361f24498e6a4d4d8f66f1,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
1225,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4e67c316483bef6eb8171e49,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
1224,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4bb79860cf2fc9b616779e02,Berczy Park,43.64804835388851,-79.3751722909452,Park
1223,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4ad4c062f964a520b8f720e3,Sony Centre for the Performing Arts,43.646292124205594,-79.37602179505662,Concert Hall
1222,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,50b7c53616485cd9efad60d5,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
1221,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4b56a44ff964a5206e1728e3,The Keg Steakhouse + Bar,43.64667637593993,-79.37482154865866,Steakhouse
1220,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4ad4c05ef964a520d8f620e3,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1243,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,50fd7b1b582f9d035e57a426,The Works,43.648695612137146,-79.37404677271843,Restaurant
1268,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,5980a832898bdc3d188e85b9,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
1245,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4b86b209f964a520cf9631e3,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
1244,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4b5ca7d8f964a5207c3c29e3,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1269,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4cb1169939458cfab0c908a0,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
1260,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4ad4c05cf964a520bbf520e3,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1261,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4b8010c5f964a520054f30e3,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
1262,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,51ae5eaa498e5c629f21f431,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1264,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4b06e099f964a52002f222e3,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
1265,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,54593679498e9c3b842c216d,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
1266,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4aeb719af964a52020c221e3,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
1267,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4ad4c05ef964a520a9f620e3,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
1259,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,501ae947e4b0d11883b910a7,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1258,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4b647148f964a52080b32ae3,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
1263,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4af71c9df964a520fc0522e3,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
1256,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4c8102a1d8086dcb21866852,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
1257,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4ada4b1ef964a520022121e3,The Old Spaghetti Factory,43.64696445846655,-79.37440258334287,Italian Restaurant
1248,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,571ce2a2498e85418dbb3328,Real Mo-Mo's,43.64917104367335,-79.37492952592592,Restaurant
1247,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,548f8a50498e9d276895f669,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
1250,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4ae73054f964a5203ca921e3,Ki Modern Japanese + Bar,43.64710349021134,-79.37938978621831,Japanese Restaurant
1249,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,536fd522498e09c6690800e2,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
1252,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,583f54320923922e8141d360,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
1253,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,534effeb498e6464d5c4885c,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
1254,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,5a8f505eb6eedb5c284a78ad,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1255,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,50587461ebca60fc610dfc58,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
1251,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4c6eb1c9c524370414ae2beb,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
1246,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999999,4ad4c05df964a52055f620e3,Bier Markt Esplanade,43.64723602476138,-79.37389161769812,Belgian Restaurant
424,Studio District,43.6595255,-79.340923,558f31c8498e94f90873fc1f,The Thirsty Duck,43.66113846977925,-79.34010994796954,Gastropub
425,Studio District,43.6595255,-79.340923,529921fa11d2ec80b7868277,Brooklyn Tavern,43.66193697467491,-79.33593786927155,American Restaurant
426,Studio District,43.6595255,-79.340923,520e526d11d2d73b97d03d5c,Delica Kitchen,43.66080581509536,-79.34150197940215,Café
427,Studio District,43.6595255,-79.340923,54372f6a498e88f9b0e41f90,Tiny Record Shop,43.659676318766536,-79.34659983505101,Music Store
428,Studio District,43.6595255,-79.340923,4f132a67e4b0958ec2fd1130,Spirit Loft Yoga,43.66354815944136,-79.3413327874046,Yoga Studio
434,Studio District,43.6595255,-79.340923,52c9880b498edccef881e7b0,Dwell Gym,43.6634116374049,-79.3411044597478,Gym / Fitness Center
430,Studio District,43.6595255,-79.340923,57812342cd10afc6f76161db,Barrio Cerveceria,43.66043013260822,-79.34350897486634,Latin American Restaurant
432,Studio District,43.6595255,-79.340923,4bda1bd03904a593c42b459e,TD Canada Trust,43.660659451666845,-79.34277481866047,Bank
433,Studio District,43.6595255,-79.340923,54318dcb498e7edd4e17bceb,Good Neighbour,43.6610004575794,-79.34029809683763,Clothing Store
435,Studio District,43.6595255,-79.340923,5983a7485c68384bf1e4de8c,Saulter Street Brewery,43.6584115679406,-79.34639217979787,Brewery
436,Studio District,43.6595255,-79.340923,510f2670e4b0898fbd822b0b,McQueens Pub,43.66148312783299,-79.338072195258,Gastropub
423,Studio District,43.6595255,-79.340923,4b9ec0f0f964a52018ff36e3,Jimmie Simpson Park,43.65922968838468,-79.3450629597167,Park
429,Studio District,43.6595255,-79.340923,4ad79986f964a5209d0c21e3,The Roy Public House,43.660451849464096,-79.34299382973943,Bar
422,Studio District,43.6595255,-79.340923,5432ce85498e08f48dbefd81,District 28,43.65517388160507,-79.34059760137761,Coworking Space
414,Studio District,43.6595255,-79.340923,4ade03e3f964a5205d6721e3,Starbucks,43.66064023149168,-79.34246131061278,Coffee Shop
420,Studio District,43.6595255,-79.340923,53c4629f498ef9114ca25be3,braised,43.660451867292366,-79.34334606916272,American Restaurant
398,Studio District,43.6595255,-79.340923,4ad7e958f964a520001021e3,Ed's Real Scoop,43.660655832455014,-79.3420187548006,Ice Cream Shop
399,Studio District,43.6595255,-79.340923,4f8aec85e4b0ddfd8392c937,Leslieville Pumps,43.66089221309069,-79.34062599380812,Sandwich Place
400,Studio District,43.6595255,-79.340923,4ad78ecaf964a520220c21e3,Te Aro,43.66137281675049,-79.33857736283377,Coffee Shop
401,Studio District,43.6595255,-79.340923,4d7d17f98f89224bf035b026,Hooked,43.66040731524296,-79.34325721641623,Fish Market
402,Studio District,43.6595255,-79.340923,58e91011e9233e1591c12031,Queen Books,43.6606506251737,-79.34226723956905,Bookstore
403,Studio District,43.6595255,-79.340923,5475df76498eab68d4a3a6b9,Purple Penguin Cafe,43.660501150739734,-79.34256490845178,Café
404,Studio District,43.6595255,-79.340923,4ae0c900f964a520718221e3,Mercury Espresso Bar,43.66080615235188,-79.34124064841119,Coffee Shop
405,Studio District,43.6595255,-79.340923,4b9042e9f964a520a97f33e3,Leslieville,43.66207024392778,-79.33785619823739,Neighborhood
406,Studio District,43.6595255,-79.340923,4adb763ff964a520c02721e3,Leslieville Cheese Market,43.66054639296253,-79.3423024562941,Cheese Shop
407,Studio District,43.6595255,-79.340923,53aa1f88498e13bffd98b62e,eastside social,43.661288901982886,-79.33915476536174,Comfort Food Restaurant
408,Studio District,43.6595255,-79.340923,55f07a51498ef8afddf53c9c,Mean Bao,43.66141729879085,-79.34020909620433,Chinese Restaurant
409,Studio District,43.6595255,-79.340923,4ae0cc28f964a5209d8221e3,Brick Street Breads,43.66068453213004,-79.3425013474948,Bakery
410,Studio District,43.6595255,-79.340923,4df22f40d4c01ff6b2e6ed03,Belmonte Raw Food And Juice Bar,43.66137349549827,-79.33865024613198,Juice Bar
411,Studio District,43.6595255,-79.340923,55637f1c498ecfe4c5dd2322,Boxcar Social,43.659722741351565,-79.34687077721378,Café
412,Studio District,43.6595255,-79.340923,519d414a498e6cc21f677ff4,Tabule,43.65973096534363,-79.3463408134466,Middle Eastern Restaurant
413,Studio District,43.6595255,-79.340923,4b1169f6f964a520177c23e3,Baldini,43.661299966369135,-79.33902686943661,Italian Restaurant
415,Studio District,43.6595255,-79.340923,4afef85ff964a5204a3222e3,Reliable Halibut and Chips,43.66092959894909,-79.34086306317265,Seafood Restaurant
416,Studio District,43.6595255,-79.340923,4ad79959f964a520990c21e3,Bonjour Brioche,43.65973440286799,-79.34626614342186,Bakery
417,Studio District,43.6595255,-79.340923,51d5d8e2498ee77b07ac0ab8,Wonder Pens,43.662809067344405,-79.34145159601191,Stationery Store
418,Studio District,43.6595255,-79.340923,4ad8b99df964a5200b1421e3,Lil' Baci,43.6605116572649,-79.34315072724176,Italian Restaurant
419,Studio District,43.6595255,-79.340923,50a58cf1e4b0b3c0aac244a1,Rashers,43.66085865399193,-79.34111111209337,New American Restaurant
421,Studio District,43.6595255,-79.340923,57409b70498ed44f235dc2bc,Sweat & Soda,43.66185374187197,-79.33619591158853,Café
431,Studio District,43.6595255,-79.340923,4c77e9122d3ba1438a0589d0,7-Eleven,43.660897,-79.340159,Convenience Store
1120,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,4b4b580ef964a520319826e3,Martino's Pizza,43.67555992434719,-79.40355789179394,Pizza Place
1100,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,50abfac3e4b05922967ebe89,Rose & Sons,43.6756684758828,-79.40361659752443,American Restaurant
1103,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,51dde181498eeca51450d79a,Big Crow,43.675896076491284,-79.40368028354095,BBQ Joint
1104,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,5929ae709deb7d7d29b7ad46,Madame Boeuf And Flea,43.67524,-79.40662,Burger Joint
1105,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,4ad4c061f964a52094f720e3,Magic Oven,43.6748946772507,-79.40699407078071,Pizza Place
1106,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,55d2781b498e82585d37691e,Creeds Coffee Bar,43.67410020855885,-79.41083780404273,Coffee Shop
1107,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,4cdedf6369136dcba84cd9e6,Dish Cooking Studio,43.67406646467061,-79.4107635453081,Café
1108,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,4b730725f964a520c7962de3,Toronto Archives,43.67644734460629,-79.40750861881347,History Museum
1099,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,4c62c59ce1621b8dd0332453,Roti Cuisine of India,43.67461834990478,-79.40824866273744,Indian Restaurant
1098,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,4ae7bc29f964a52084ad21e3,Ezra's Pound,43.67515283323029,-79.40585846415303,Café
1121,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,50521a43e4b0c9dff10489d4,Subway,43.67562647482443,-79.4101006611444,Sandwich Place
1102,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,4c0c36c0a1b32d7f97439cf0,Jean Sibelius Square,43.67142628683921,-79.40883090368688,Park
1109,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,4ae763a6f964a520e3aa21e3,Nancy's Cheese,43.674851,-79.406753,Cheese Shop
1111,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,4ade974ef964a520717621e3,Pour House,43.675640867179204,-79.40382084040043,Pub
1112,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,4b02e4bbf964a520bf4a22e3,The Annex Hodgepodge,43.674975198818274,-79.40654256081908,Sandwich Place
1113,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,51e4b251498e1df3a736a016,Aviv,43.674553,-79.409043,Jewish Restaurant
1114,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,4aec890ff964a52066c821e3,LCBO,43.675344431726565,-79.40532725232431,Liquor Store
1115,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,568c18c1498e7212bfaf9462,Subway,43.674965,-79.406868,Sandwich Place
1116,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,4afdef74f964a520312c22e3,Beauty Boutique by Shoppers Drug Mart,43.67471486426238,-79.40777572566179,Cosmetics Shop
1117,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,5b7bb75886f4cc003499f6e9,Shoppers Drug Mart,43.674959,-79.407986,Pharmacy
1118,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,520b7520498e5dc2d41b44f4,Super Jet International Coffee Shop,43.674331761282474,-79.40932490176829,Coffee Shop
1119,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,4b0fd74af964a5205d6523e3,Tim Hortons,43.67579963362535,-79.40353178302757,Coffee Shop
1110,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,57beebc8498eafd93c99cb9d,Haute Coffee,43.675817902127925,-79.40279309076072,Café
1101,"The Annex, North Midtown, Yorkville",43.6727097,-79.40567840000001,4ad4c061f964a52099f720e3,Live Organic Food Bar,43.67505287052667,-79.40671518307245,Vegetarian / Vegan Restaurant
281,The Beaches,43.67635739999999,-79.2930312,4ad4c062f964a52011f820e3,The Big Carrot Natural Food Market,43.678879,-79.297734,Health Food Store
284,The Beaches,43.67635739999999,-79.2930312,4df91c4bae60f95f82229ad5,Upper Beaches,43.68056321147582,-79.2928688743688,Neighborhood
283,The Beaches,43.67635739999999,-79.2930312,4e77e3861f6ecf8d3648300c,Starbucks,43.67879837444001,-79.2980449760153,Coffee Shop
282,The Beaches,43.67635739999999,-79.2930312,4b8daea1f964a520480833e3,Grover Pub and Grub,43.679181434941015,-79.29721535878515,Pub
380,"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4c1169396e5dc9b61b10b02d,The Burger's Priest,43.66661154298639,-79.31553079617778,Burger Joint
381,"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4ade390ff964a5200e7421e3,System Fitness,43.667171452103204,-79.31273345707406,Gym
382,"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4b942922f964a520f16b34e3,British Style Fish & Chips,43.66872336908457,-79.31713935234417,Fish & Chips Shop
383,"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,59172e0169e77b035cdbe7bd,Brett's Ice Cream,43.667222,-79.312831,Ice Cream Shop
384,"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4afde5f7f964a520e22b22e3,LCBO,43.66673150624233,-79.31496605090986,Liquor Store
385,"The Beaches West, India Bazaar",43.6689985,-79.31557159999998,4baa029cf964a52085433ae3,Woodbine Park,43.66486036311473,-79.31510925292969,Park
